"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"1291","2021/03/25 01:47:16","2021/03/25 01:59:24","00:13:01","AUS_091","1296","General Single","none(none)","FINISHED","none"
"3479","2021/05/01 06:02:27","2021/05/01 06:14:34","00:13:03","AUS_091","3472","General Single","none(none)","FINISHED","none"
"1563","2021/04/02 12:53:16","2021/04/02 13:05:23","00:13:05","AUS_091","1567","General Single","none(none)","FINISHED","none"
"1844","2021/04/16 10:30:57","2021/04/16 10:43:04","00:13:06","AUS_091","1841","General Single","none(none)","FINISHED","none"
"1305","2021/03/25 08:20:33","2021/03/25 08:32:39","00:13:12","AUS_091","1310","General Single","none(none)","FINISHED","none"
"1266","2021/03/24 22:12:32","2021/03/24 22:24:38","00:13:12","AUS_091","1271","General Single","none(none)","FINISHED","none"
"1341","2021/03/26 04:36:56","2021/03/26 04:49:00","00:13:14","AUS_091","1346","General Multiple","none(none)","FINISHED","none"
"1296","2021/03/25 03:02:08","2021/03/25 03:14:18","00:13:18","AUS_091","1301","General Single","none(none)","FINISHED","none"
"1271","2021/03/24 22:55:45","2021/03/24 23:07:58","00:13:18","AUS_091","1276","General Single","none(none)","FINISHED","none"
"1512","2021/03/29 11:33:24","2021/03/29 11:45:30","00:13:19","AUS_091","1517","General Single","none(none)","FINISHED","none"
"1406","2021/03/27 04:48:44","2021/03/27 05:00:53","00:13:19","AUS_091","1411","General Single","none(none)","FINISHED","none"
"1304","2021/03/25 08:00:18","2021/03/25 08:12:26","00:13:29","AUS_091","1309","General Single","none(none)","FINISHED","none"
"1229","2021/03/24 08:20:19","2021/03/24 08:32:25","00:13:34","AUS_091","1235","General Single","none(none)","FINISHED","none"
"1472","2021/03/28 00:29:11","2021/03/28 00:41:17","00:13:48","AUS_091","1477","General Single","none(none)","FINISHED","none"
"1578","2021/04/03 04:30:34","2021/04/03 04:42:39","00:13:49","AUS_091","1582","General Multiple","none(none)","FINISHED","none"
"1184","2021/03/23 22:59:33","2021/03/23 23:11:38","00:13:49","AUS_091","1190","General Single","none(none)","FINISHED","none"
"1548","2021/04/01 04:37:17","2021/04/01 04:49:45","00:13:55","AUS_091","1552","General Single","none(none)","FINISHED","none"
"1510","2021/03/29 07:11:41","2021/03/29 07:23:47","00:13:55","AUS_091","1515","General Single","none(none)","FINISHED","none"
"1273","2021/03/24 23:01:01","2021/03/24 23:13:08","00:13:58","AUS_091","1278","General Single","none(none)","FINISHED","none"
"1379","2021/03/26 11:30:02","2021/03/26 11:42:09","00:14:03","AUS_091","1384","General Single","none(none)","FINISHED","none"
"1385","2021/03/26 12:03:58","2021/03/26 12:16:04","00:14:05","AUS_091","1390","General Single","none(none)","FINISHED","none"
"1228","2021/03/24 07:58:57","2021/03/24 08:11:03","00:14:05","AUS_091","1234","General Single","none(none)","FINISHED","none"
"1362","2021/03/26 06:24:34","2021/03/26 06:38:39","00:14:17","AUS_091","1367","General Multiple","none(none)","FINISHED","none"
"1197","2021/03/24 04:58:48","2021/03/24 05:12:58","00:14:17","AUS_091","1203","General Single","none(none)","FINISHED","none"
"1185","2021/03/23 23:03:31","2021/03/23 23:17:37","00:14:20","AUS_091","1191","General Single","none(none)","FINISHED","none"
"1195","2021/03/24 01:22:16","2021/03/24 01:36:24","00:14:21","AUS_091","1201","General Multiple","none(none)","FINISHED","none"
"1330","2021/03/25 20:59:04","2021/03/25 21:13:10","00:14:24","AUS_091","1335","General Single","none(none)","FINISHED","none"
"1292","2021/03/25 02:05:42","2021/03/25 02:20:08","00:14:26","AUS_091","1297","General Single","none(none)","FINISHED","none"
"1784","2021/04/13 17:08:36","2021/04/13 17:22:39","00:14:44","AUS_091","1783","General Single","none(none)","FINISHED","none"
"2641","2021/04/20 13:57:57","2021/04/20 14:12:02","00:14:48","AUS_091","2635","General Single","none(none)","FINISHED","none"
"1821","2021/04/15 01:51:31","2021/04/15 02:05:40","00:14:54","AUS_091","1819","General Single","none(none)","FINISHED","none"
"1516","2021/03/30 03:48:47","2021/03/30 04:02:56","00:15:04","AUS_091","1521","General Single","none(none)","FINISHED","none"
"1364","2021/03/26 08:22:41","2021/03/26 08:36:49","00:15:04","AUS_091","1369","General Single","none(none)","FINISHED","none"
"1306","2021/03/25 09:28:40","2021/03/25 09:42:47","00:15:05","AUS_091","1311","General Single","none(none)","FINISHED","none"
"1433","2021/03/27 10:03:10","2021/03/27 10:17:16","00:15:10","AUS_091","1438","General Single","none(none)","FINISHED","none"
"1504","2021/03/29 01:41:28","2021/03/29 01:55:35","00:15:12","AUS_091","1509","General Single","none(none)","FINISHED","none"
"3043","2021/04/27 10:11:44","2021/04/27 10:25:53","00:15:52","AUS_091","3037","General Single","none(none)","FINISHED","none"
"1295","2021/03/25 02:28:24","2021/03/25 02:42:31","00:15:58","AUS_091","1300","General Single","none(none)","FINISHED","none"
"1298","2021/03/25 03:16:17","2021/03/25 03:30:25","00:16:06","AUS_091","1303","General Single","none(none)","FINISHED","none"
"1437","2021/03/27 10:34:05","2021/03/27 10:50:14","00:16:16","AUS_091","1442","General Single","none(none)","FINISHED","none"
"1417","2021/03/27 06:51:21","2021/03/27 07:07:31","00:16:33","AUS_091","1422","General Single","none(none)","FINISHED","none"
"1237","2021/03/24 10:16:37","2021/03/24 10:32:46","00:16:41","AUS_091","1243","General Single","none(none)","FINISHED","none"
"1238","2021/03/24 10:22:16","2021/03/24 10:38:24","00:16:45","AUS_091","1244","General Single","none(none)","FINISHED","none"
"1419","2021/03/27 07:24:09","2021/03/27 07:40:24","00:17:14","AUS_091","1424","General Single","none(none)","FINISHED","none"
"1428","2021/03/27 08:01:03","2021/03/27 08:19:10","00:18:40","AUS_091","1433","General Single","none(none)","FINISHED","none"
"2687","2021/04/21 03:12:15","2021/04/21 03:30:26","00:18:52","AUS_091","2681","General Single","none(none)","FINISHED","none"
"1250","2021/03/24 12:06:28","2021/03/24 12:24:35","00:18:57","AUS_091","1255","General Single","none(none)","FINISHED","none"
"1280","2021/03/24 23:56:41","2021/03/25 00:14:49","00:19:05","AUS_091","1285","General Single","none(none)","FINISHED","none"
"1466","2021/03/27 23:38:19","2021/03/27 23:56:27","00:19:16","AUS_091","1471","General Single","none(none)","FINISHED","none"
"1265","2021/03/24 21:39:42","2021/03/24 21:57:52","00:19:48","AUS_091","1270","General Single","none(none)","FINISHED","none"
"1407","2021/03/27 05:12:13","2021/03/27 05:30:20","00:20:03","AUS_091","1412","General Single","none(none)","FINISHED","none"
"1355","2021/03/26 05:34:11","2021/03/26 05:56:23","00:22:15","AUS_091","1360","General Multiple","none(none)","FINISHED","none"
"1189","2021/03/23 23:18:42","2021/03/23 23:40:58","00:22:26","AUS_091","1195","General Multiple","none(none)","FINISHED","none"
"1769","2021/04/13 08:54:38","2021/04/13 09:16:41","00:23:08","AUS_091","1768","General Single","none(none)","FINISHED","none"
"1426","2021/03/27 07:47:27","2021/03/27 08:08:53","00:23:12","AUS_091","1431","General Multiple","none(none)","FINISHED","none"
"1375","2021/03/26 11:17:43","2021/03/26 11:39:51","00:23:17","AUS_091","1380","General Single","none(none)","FINISHED","none"
"1369","2021/03/26 10:00:23","2021/03/26 10:18:33","00:24:45","AUS_091","1374","General Multiple","none(none)","FINISHED","none"
"1558","2021/04/02 02:08:14","2021/04/02 02:32:23","00:24:55","AUS_091","1562","General Single","none(none)","FINISHED","none"
"1217","2021/03/24 07:25:34","2021/03/24 07:49:43","00:25:40","AUS_091","1223","General Single","none(none)","FINISHED","none"
"1290","2021/03/25 01:44:58","2021/03/25 02:11:05","00:27:49","AUS_091","1295","General Single","none(none)","FINISHED","none"
"1219","2021/03/24 07:32:08","2021/03/24 08:04:32","00:32:47","AUS_091","1225","General Single","none(none)","FINISHED","none"
"1221","2021/03/24 07:33:11","2021/03/24 08:09:52","00:36:58","AUS_091","1227","General Single","none(none)","FINISHED","none"
"1378","2021/03/26 11:29:39","2021/03/26 12:17:43","00:48:38","AUS_091","1383","General Multiple","none(none)","FINISHED","none"
