"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"216","2021/02/25 15:22:53","2021/02/25 15:32:55","00:10:20","POR_001","235","General Single","none(none)","FINISHED","none"
"215","2021/02/25 14:25:51","2021/02/25 14:25:52","00:00:06","POR_001","234","General Single","none(none)","FAIL","Errors occurred. See log for details."
"214","2021/02/25 14:16:57","2021/02/25 14:16:59","00:00:07","POR_001","233","General Single","none(none)","FAIL","Errors occurred. See log for details."
"213","2021/02/25 13:24:28","2021/02/25 13:36:30","00:13:37","POR_001","232","General Single","none(none)","FINISHED","none"
"212","2021/02/25 08:55:06","2021/02/25 09:09:12","00:15:44","POR_001","231","General Single","none(none)","FINISHED","none"
"211","2021/02/25 08:52:24","2021/02/25 08:52:25","00:01:30","POR_001","230","General Single","none(none)","FINISHED","none"
"203","2021/02/23 16:47:07","2021/02/23 16:57:08","00:10:25","POR_001","222","General Single","none(none)","FINISHED","none"
"202","2021/02/23 11:23:12","2021/02/23 11:35:14","00:13:02","POR_001","221","General Single","none(none)","FINISHED","none"
"201","2021/02/23 11:01:01","2021/02/23 11:17:02","00:16:52","POR_001","220","General Single","none(none)","FINISHED","none"
"200","2021/02/23 11:00:36","2021/02/23 11:12:38","00:13:58","POR_001","219","General Single","none(none)","FINISHED","none"
"199","2021/02/23 11:00:04","2021/02/23 11:12:06","00:12:02","POR_001","218","General Single","none(none)","FINISHED","none"
"198","2021/02/23 10:58:03","2021/02/23 10:58:05","00:00:01 (not finished yet)","POR_001","217","General Single","none(none)","DATA_RETRIEVED","none"
"188","2021/02/22 23:22:47","2021/02/22 23:32:48","00:11:54","POR_001","207","General Single","none(none)","FINISHED","none"
"187","2021/02/22 23:12:21","2021/02/22 23:14:22","00:03:01","POR_001","206","General Single","none(none)","FAIL","Experiment aborted by user"
"182","2021/02/22 14:18:49","2021/02/22 14:40:51","00:22:12","POR_001","201","General Single","none(none)","FINISHED","none"
"181","2021/02/22 14:10:53","2021/02/22 14:20:55","00:10:57","POR_001","200","General Single","none(none)","FINISHED","none"
"180","2021/02/22 13:54:31","2021/02/22 14:04:33","00:10:31","POR_001","199","General Single","none(none)","FINISHED","none"
"179","2021/02/22 13:46:27","2021/02/22 14:08:29","00:23:46","POR_001","198","General Single","none(none)","FINISHED","none"
"177","2021/02/22 12:10:19","2021/02/22 12:22:20","00:12:06","POR_001","196","General Single","none(none)","FINISHED","none"
"176","2021/02/22 11:36:35","2021/02/22 11:46:37","00:11:51","POR_001","195","General Single","none(none)","FINISHED","none"
"175","2021/02/22 10:49:22","2021/02/22 10:59:23","00:10:49","POR_001","194","General Single","none(none)","FINISHED","none"
"174","2021/02/22 10:41:47","2021/02/22 10:41:48","00:01:33","POR_001","193","General Single","none(none)","FINISHED","none"
"173","2021/02/22 10:11:07","2021/02/22 10:11:09","00:00:30","POR_001","192","General Single","none(none)","FAIL","Errors occurred. See log for details."
"172","2021/02/22 10:02:09","2021/02/22 10:02:10","00:00:00 (not finished yet)","POR_001","191","General Single","none(none)","DATA_RETRIEVED","none"
"169","2021/02/21 12:15:49","2021/02/21 12:15:50","00:00:01 (not finished yet)","POR_001","188","General Single","none(none)","DATA_RETRIEVED","none"
