"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"2821","2021/04/22 21:03:52","2021/04/22 21:13:55","00:10:58","USA_033","2814","General Multiple","none(none)","FINISHED","none"
"2902","2021/04/24 18:03:08","2021/04/24 18:11:10","00:09:49","USA_033","2896","General Multiple","none(none)","FINISHED","none"
"3009","2021/04/25 18:03:49","2021/04/25 18:15:52","00:13:07","USA_033","3003","General Multiple","none(none)","FINISHED","none"
"3034","2021/04/26 23:02:14","2021/04/26 23:14:19","00:13:02","USA_033","3028","General Multiple","none(none)","FINISHED","none"
"3038","2021/04/26 23:04:00","2021/04/26 23:16:06","00:12:27","USA_033","3032","General Multiple","none(none)","FINISHED","none"
"3039","2021/04/26 23:04:35","2021/04/26 23:16:38","00:12:45","USA_033","3033","General Multiple","none(none)","FINISHED","none"
"3040","2021/04/26 23:05:44","2021/04/26 23:17:49","00:13:09","USA_033","3034","General Multiple","none(none)","FINISHED","none"
"3041","2021/04/26 23:06:37","2021/04/26 23:18:42","00:13:11","USA_033","3035","General Multiple","none(none)","FINISHED","none"
"3953","2021/05/04 21:00:28","2021/05/04 21:12:31","00:13:05","USA_033","3946","General Multiple","none(none)","FINISHED","none"
"3954","2021/05/04 21:30:56","2021/05/04 21:40:59","00:11:23","USA_033","3947","General Multiple","none(none)","FINISHED","none"
"3955","2021/05/04 21:31:04","2021/05/04 21:39:08","00:08:51","USA_033","3948","General Multiple","none(none)","FINISHED","none"
"3956","2021/05/04 21:32:00","2021/05/04 21:42:08","00:11:20","USA_033","3949","General Multiple","none(none)","FINISHED","none"
"4121","2021/05/05 21:02:08","2021/05/05 21:12:11","00:11:18","USA_033","4114","General Multiple","none(none)","FINISHED","none"
"4141","2021/05/05 23:16:53","2021/05/05 23:27:09","00:42:01","USA_033","4134","General Multiple","none(none)","FINISHED","none"
"4142","2021/05/05 23:17:08","2021/05/05 23:25:10","00:08:47","USA_033","4135","General Multiple","none(none)","FINISHED","none"
