"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"2633","2021/04/20 11:05:22","2021/04/20 11:19:25","00:15:00","SRB_002B","2627","General Single","none(none)","FINISHED","none"
"2491","2021/04/19 09:53:04","2021/04/19 10:07:06","00:15:04","SRB_002B","2485","General Single","none(none)","FINISHED","none"
"2480","2021/04/19 08:31:42","2021/04/19 08:45:46","00:15:13","SRB_002B","2474","General Single","none(none)","FINISHED","none"
"2756","2021/04/22 08:59:38","2021/04/22 09:13:41","00:15:22","SRB_002B","2749","General Single","none(none)","FINISHED","none"
"2630","2021/04/20 10:16:11","2021/04/20 10:30:14","00:15:43","SRB_002B","2624","General Single","none(none)","FINISHED","none"
"2463","2021/04/19 00:29:11","2021/04/19 00:43:14","00:15:47","SRB_002B","2457","General Single","none(none)","FINISHED","none"
"2613","2021/04/19 21:43:38","2021/04/19 21:57:42","00:15:56","SRB_002B","2607","General Single","none(none)","FINISHED","none"
"2637","2021/04/20 13:06:51","2021/04/20 13:20:55","00:15:59","SRB_002B","2631","General Single","none(none)","FINISHED","none"
"2521","2021/04/19 13:01:50","2021/04/19 13:17:53","00:16:13","SRB_002B","2515","General Single","none(none)","FINISHED","none"
"2518","2021/04/19 12:44:34","2021/04/19 13:00:38","00:16:16","SRB_002B","2512","General Single","none(none)","FINISHED","none"
"2769","2021/04/22 09:45:20","2021/04/22 10:01:35","00:16:21","SRB_002B","2762","General Single","none(none)","FINISHED","none"
"2768","2021/04/22 09:30:48","2021/04/22 09:46:50","00:16:24","SRB_002B","2761","General Single","none(none)","FINISHED","none"
"2609","2021/04/19 21:29:59","2021/04/19 21:46:01","00:16:37","SRB_002B","2603","General Single","none(none)","FINISHED","none"
"2835","2021/04/23 08:50:12","2021/04/23 09:06:15","00:16:57","SRB_002B","2828","General Single","none(none)","FINISHED","none"
"2524","2021/04/19 13:19:06","2021/04/19 13:35:11","00:17:09","SRB_002B","2518","General Single","none(none)","FINISHED","none"
"2536","2021/04/19 14:36:21","2021/04/19 14:52:25","00:17:11","SRB_002B","2530","General Single","none(none)","FINISHED","none"
"2762","2021/04/22 09:07:00","2021/04/22 09:23:06","00:17:36","SRB_002B","2755","General Single","none(none)","FINISHED","none"
"2534","2021/04/19 14:24:15","2021/04/19 14:40:17","00:17:43","SRB_002B","2528","General Single","none(none)","FINISHED","none"
"2579","2021/04/19 18:54:23","2021/04/19 19:12:26","00:18:16","SRB_002B","2573","General Single","none(none)","FINISHED","none"
"2610","2021/04/19 21:31:32","2021/04/19 21:49:35","00:18:38","SRB_002B","2604","General Single","none(none)","FINISHED","none"
"2415","2021/04/18 13:43:59","2021/04/18 14:02:38","00:19:51","SRB_002B","2409","General Single","none(none)","FINISHED","none"
"2397","2021/04/18 07:33:24","2021/04/18 07:53:28","00:20:11","SRB_002B","2391","General Single","none(none)","FINISHED","none"
"2481","2021/04/19 08:39:26","2021/04/19 08:59:28","00:20:45","SRB_002B","2475","General Single","none(none)","FINISHED","none"
"2856","2021/04/23 09:46:15","2021/04/23 10:10:21","00:24:13","SRB_002B","2850","General Single","none(none)","FINISHED","none"
"2709","2021/04/21 14:32:44","2021/04/21 15:00:46","00:29:52","SRB_002B","2703","General Single","none(none)","FINISHED","none"
"2517","2021/04/19 12:30:21","2021/04/19 13:00:24","00:30:03","SRB_002B","2511","General Single","none(none)","FINISHED","none"
"2708","2021/04/21 14:03:44","2021/04/21 14:11:49","00:40:55","SRB_002B","2702","General Single","none(none)","FINISHED","none"
